experiment,policy_variant,policy_label,base_policy,seed,x_name,x_value,obstacle_count,world_width,world_height,scale_mode,policy_overrides,env_overrides
density,ours,PushAround,ours,0,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,1,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,2,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,3,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,4,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,5,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,6,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,7,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,8,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,9,obstacle_count,15.0,15,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,0,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,1,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,2,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,3,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,4,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,5,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,6,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,7,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,8,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,9,obstacle_count,20.0,20,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,0,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,1,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,2,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,3,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,4,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,5,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,6,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,7,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,8,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,9,obstacle_count,25.0,25,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,0,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,1,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,2,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,3,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,4,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,5,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,6,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,7,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,8,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,9,obstacle_count,30.0,30,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,0,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,1,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,2,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,3,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,4,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,5,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,6,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,7,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,8,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,9,obstacle_count,35.0,35,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,0,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,1,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,2,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,3,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,4,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,5,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,6,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,7,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,8,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,9,obstacle_count,40.0,40,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,0,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,1,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
density,ours,PushAround,ours,2,obstacle_count,45.0,45,8.0,8.0,density_scaling,"{""load_mode_table"": true, ""mode_gen_via_greedy_opt"": false, ""mode_gen_via_table_query"": true, ""mode_table_file_dir"": ""mode_tables/density"", ""open_predict_gui"": false, ""planning_timeout_sec"": 800, ""recursive_depth_presearch"": 0, ""recursive_depth_task_sample"": 2, ""search_debug"": true}","{""max_mass"": 30.0, ""min_mass"": 20.0}"
