category,seed,backend_requested,backend_used,cpp_threads,cpp_use_broad_phase,wccg_connected,wccg_query_status,wccg_build_time_sec,wccg_query_time_sec,wccg_time_sec,wccg_nodes,wccg_edges,wccg_bridge_edges,wccg_build_stats_json,continuous_reference_time_sec,coarse_raster_time_sec,fine_raster_time_sec,reference_connected,reference_stable,reference_raster_coarse,reference_raster_fine,agreement,false_positive,false_negative,reference_resolution,fine_reference_resolution,obstacle_count,W
nonconvex,46,cpp,cpp,4,1,1,connected,0.00046300498070195317,0.0009154650033451617,0.0013784699840471148,80,93,26,"{""adapter_wall_ms"": 0.4330200026743114, ""backend"": ""cpp"", ""bridge_accepted_count"": 26, ""bridge_candidate_count"": 30, ""bridge_candidates_ms"": 0.01088, ""bridge_rejected_collision"": 4, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 32, ""convex_pair_rejected_broad_phase"": 26, ""convex_pair_total"": 58, ""graph_assembly_ms"": 0.085176, ""internal_candidates_ms"": 0.035839, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.046114, ""threads_used"": 4, ""total_ms"": 0.18324200000000002}",0.001528578024590388,0.04378791499766521,0.18532085901824757,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,47,cpp,cpp,4,1,0,disconnected_frontier,0.0005627479986287653,0.0007386039942502975,0.0013013519928790629,83,94,25,"{""adapter_wall_ms"": 0.5294879956636578, ""backend"": ""cpp"", ""bridge_accepted_count"": 25, ""bridge_candidate_count"": 30, ""bridge_candidates_ms"": 0.014852, ""bridge_rejected_collision"": 5, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 33, ""convex_pair_rejected_broad_phase"": 19, ""convex_pair_total"": 52, ""graph_assembly_ms"": 0.132915, ""internal_candidates_ms"": 0.043374, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.059725, ""threads_used"": 4, ""total_ms"": 0.255842}",0.0014197580167092383,0.029001774004427716,0.1143694519996643,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,48,cpp,cpp,4,1,1,connected,0.0005281999765429646,0.0007301890000235289,0.0012583889765664935,79,89,24,"{""adapter_wall_ms"": 0.4990789748262614, ""backend"": ""cpp"", ""bridge_accepted_count"": 24, ""bridge_candidate_count"": 29, ""bridge_candidates_ms"": 0.01207, ""bridge_rejected_collision"": 5, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 38, ""convex_pair_rejected_broad_phase"": 20, ""convex_pair_total"": 58, ""graph_assembly_ms"": 0.078741, ""internal_candidates_ms"": 0.035148, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 20, ""obstacle_pair_rejected_broad_phase"": 71, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.070794, ""threads_used"": 4, ""total_ms"": 0.202554}",0.0014033810002729297,0.03453531599370763,0.13058556301984936,1,0,0,0,0,0,0,0.02,0.01,10,1.0
nonconvex,49,cpp,cpp,4,1,0,disconnected_frontier,0.00045645199134014547,0.0008093889919109643,0.0012658409832511097,75,85,23,"{""adapter_wall_ms"": 0.4264409944880754, ""backend"": ""cpp"", ""bridge_accepted_count"": 23, ""bridge_candidate_count"": 31, ""bridge_candidates_ms"": 0.013009, ""bridge_rejected_collision"": 8, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 37, ""convex_pair_rejected_broad_phase"": 17, ""convex_pair_total"": 54, ""graph_assembly_ms"": 0.084576, ""internal_candidates_ms"": 0.035935, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.04772, ""threads_used"": 4, ""total_ms"": 0.186795}",0.001371948979794979,0.030856873985612765,0.1288634900120087,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,50,cpp,cpp,4,1,1,connected,0.0004592300101649016,0.001142302993685007,0.0016015330038499087,80,91,25,"{""adapter_wall_ms"": 0.4292030062060803, ""backend"": ""cpp"", ""bridge_accepted_count"": 25, ""bridge_candidate_count"": 30, ""bridge_candidates_ms"": 0.012496, ""bridge_rejected_collision"": 5, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 43, ""convex_pair_rejected_broad_phase"": 27, ""convex_pair_total"": 70, ""graph_assembly_ms"": 0.079469, ""internal_candidates_ms"": 0.033452, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 23, ""obstacle_pair_rejected_broad_phase"": 68, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.047825, ""threads_used"": 4, ""total_ms"": 0.179182}",0.0016029679973144084,0.04396029099007137,0.23465880600269884,1,1,0,1,1,0,0,0.02,0.01,10,1.0
nonconvex,51,cpp,cpp,4,1,1,connected,0.00044441799400374293,0.0009045889892149717,0.0013490069832187146,83,96,26,"{""adapter_wall_ms"": 0.41733100078999996, ""backend"": ""cpp"", ""bridge_accepted_count"": 26, ""bridge_candidate_count"": 29, ""bridge_candidates_ms"": 0.011993, ""bridge_rejected_collision"": 3, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 42, ""convex_pair_rejected_broad_phase"": 14, ""convex_pair_total"": 56, ""graph_assembly_ms"": 0.080837, ""internal_candidates_ms"": 0.033803, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.045614, ""threads_used"": 4, ""total_ms"": 0.177278}",0.0014097590174060315,0.04870343199581839,0.20847996301017702,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,52,cpp,cpp,4,1,1,connected,0.0004226749879308045,0.0010561250091996044,0.0014787999971304089,87,100,27,"{""adapter_wall_ms"": 0.3966939984820783, ""backend"": ""cpp"", ""bridge_accepted_count"": 27, ""bridge_candidate_count"": 33, ""bridge_candidates_ms"": 0.00976, ""bridge_rejected_collision"": 6, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 33, ""convex_pair_rejected_broad_phase"": 13, ""convex_pair_total"": 46, ""graph_assembly_ms"": 0.084945, ""internal_candidates_ms"": 0.032161, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 18, ""obstacle_pair_rejected_broad_phase"": 73, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.043054, ""threads_used"": 4, ""total_ms"": 0.174371}",0.001473321986850351,0.04517675400711596,0.18679368798621,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,53,cpp,cpp,4,1,1,connected,0.0006364239961840212,0.0008882020192686468,0.001524626015452668,76,84,22,"{""adapter_wall_ms"": 0.5917290109209716, ""backend"": ""cpp"", ""bridge_accepted_count"": 22, ""bridge_candidate_count"": 30, ""bridge_candidates_ms"": 0.011527, ""bridge_rejected_collision"": 8, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 33, ""convex_pair_rejected_broad_phase"": 11, ""convex_pair_total"": 44, ""graph_assembly_ms"": 0.113381, ""internal_candidates_ms"": 0.042697, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.063225, ""threads_used"": 4, ""total_ms"": 0.23633200000000001}",0.0018301719974260777,0.05798691799282096,0.25408248300664127,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,54,cpp,cpp,4,1,0,disconnected_frontier,0.000458586000604555,0.0007532440067734569,0.001211830007378012,91,108,31,"{""adapter_wall_ms"": 0.42969000060111284, ""backend"": ""cpp"", ""bridge_accepted_count"": 31, ""bridge_candidate_count"": 37, ""bridge_candidates_ms"": 0.011494, ""bridge_rejected_collision"": 6, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 41, ""convex_pair_rejected_broad_phase"": 11, ""convex_pair_total"": 52, ""graph_assembly_ms"": 0.094559, ""internal_candidates_ms"": 0.03578, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.044836, ""threads_used"": 4, ""total_ms"": 0.191973}",0.001731285999994725,0.02065147299435921,0.07223053500638343,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,55,cpp,cpp,4,1,0,disconnected_frontier,0.0004962109960615635,0.0007744320027995855,0.001270642998861149,86,100,28,"{""adapter_wall_ms"": 0.4698630073107779, ""backend"": ""cpp"", ""bridge_accepted_count"": 28, ""bridge_candidate_count"": 32, ""bridge_candidates_ms"": 0.01147, ""bridge_rejected_collision"": 4, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 40, ""convex_pair_rejected_broad_phase"": 12, ""convex_pair_total"": 52, ""graph_assembly_ms"": 0.085809, ""internal_candidates_ms"": 0.032249, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.043236, ""threads_used"": 4, ""total_ms"": 0.17789000000000002}",0.0014473659975919873,0.03540098198573105,0.13539807201595977,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,56,cpp,cpp,4,1,0,disconnected_frontier,0.00048420901293866336,0.0008419689838774502,0.0013261779968161136,87,103,29,"{""adapter_wall_ms"": 0.4525860131252557, ""backend"": ""cpp"", ""bridge_accepted_count"": 29, ""bridge_candidate_count"": 34, ""bridge_candidates_ms"": 0.012889, ""bridge_rejected_collision"": 5, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 46, ""convex_pair_rejected_broad_phase"": 22, ""convex_pair_total"": 68, ""graph_assembly_ms"": 0.0929, ""internal_candidates_ms"": 0.035525, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 22, ""obstacle_pair_rejected_broad_phase"": 69, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.050741, ""threads_used"": 4, ""total_ms"": 0.198223}",0.001528542983578518,0.034026629000436515,0.1317053829843644,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,57,cpp,cpp,4,1,1,connected,0.0005048329767305404,0.0011004320112988353,0.0016052649880293757,95,119,35,"{""adapter_wall_ms"": 0.4789929953403771, ""backend"": ""cpp"", ""bridge_accepted_count"": 35, ""bridge_candidate_count"": 45, ""bridge_candidates_ms"": 0.013734, ""bridge_rejected_collision"": 10, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 51, ""convex_pair_rejected_broad_phase"": 15, ""convex_pair_total"": 66, ""graph_assembly_ms"": 0.10277, ""internal_candidates_ms"": 0.038773, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 22, ""obstacle_pair_rejected_broad_phase"": 69, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.046732, ""threads_used"": 4, ""total_ms"": 0.207037}",0.0013359300210140646,0.053305613982956856,0.21705962598207407,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,58,cpp,cpp,4,1,1,connected,0.00039771400042809546,0.0008158409909810871,0.0012135549914091825,76,84,22,"{""adapter_wall_ms"": 0.37242998951114714, ""backend"": ""cpp"", ""bridge_accepted_count"": 22, ""bridge_candidate_count"": 27, ""bridge_candidates_ms"": 0.008318, ""bridge_rejected_collision"": 5, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 29, ""convex_pair_rejected_broad_phase"": 5, ""convex_pair_total"": 34, ""graph_assembly_ms"": 0.069708, ""internal_candidates_ms"": 0.033683, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 14, ""obstacle_pair_rejected_broad_phase"": 77, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.044905, ""threads_used"": 4, ""total_ms"": 0.160072}",0.0013659039977937937,0.06311565998475999,0.2690927140065469,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,59,cpp,cpp,4,1,1,connected,0.0004319800063967705,0.0005673900013789535,0.000999370007775724,75,82,21,"{""adapter_wall_ms"": 0.4030819982290268, ""backend"": ""cpp"", ""bridge_accepted_count"": 21, ""bridge_candidate_count"": 24, ""bridge_candidates_ms"": 0.013424, ""bridge_rejected_collision"": 3, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 33, ""convex_pair_rejected_broad_phase"": 11, ""convex_pair_total"": 44, ""graph_assembly_ms"": 0.072461, ""internal_candidates_ms"": 0.034736, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.046686, ""threads_used"": 4, ""total_ms"": 0.172068}",0.0015673770103603601,0.04706838299171068,0.19867172098020092,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,60,cpp,cpp,4,1,1,connected,0.0005045790167059749,0.0006027049967087805,0.0011072840134147555,80,92,25,"{""adapter_wall_ms"": 0.471439998364076, ""backend"": ""cpp"", ""bridge_accepted_count"": 25, ""bridge_candidate_count"": 29, ""bridge_candidates_ms"": 0.010365, ""bridge_rejected_collision"": 4, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 34, ""convex_pair_rejected_broad_phase"": 10, ""convex_pair_total"": 44, ""graph_assembly_ms"": 0.089772, ""internal_candidates_ms"": 0.035245, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.062948, ""threads_used"": 4, ""total_ms"": 0.202897}",0.0016034150030463934,0.05599566499586217,0.24179129302501678,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,61,cpp,cpp,4,1,1,connected,0.00045604200568050146,0.0008341610082425177,0.0012902030139230192,78,87,23,"{""adapter_wall_ms"": 0.42058699182234704, ""backend"": ""cpp"", ""bridge_accepted_count"": 23, ""bridge_candidate_count"": 26, ""bridge_candidates_ms"": 0.013591, ""bridge_rejected_collision"": 3, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 32, ""convex_pair_rejected_broad_phase"": 16, ""convex_pair_total"": 48, ""graph_assembly_ms"": 0.088935, ""internal_candidates_ms"": 0.036002, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 17, ""obstacle_pair_rejected_broad_phase"": 74, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.057373999999999994, ""threads_used"": 4, ""total_ms"": 0.201014}",0.0014315310108941048,0.04761143200448714,0.196460004983237,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,62,cpp,cpp,4,1,0,disconnected_frontier,0.000413152010878548,0.0008743999933358282,0.0012875520042143762,78,86,22,"{""adapter_wall_ms"": 0.38601699634455144, ""backend"": ""cpp"", ""bridge_accepted_count"": 22, ""bridge_candidate_count"": 24, ""bridge_candidates_ms"": 0.009212, ""bridge_rejected_collision"": 2, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 30, ""convex_pair_rejected_broad_phase"": 24, ""convex_pair_total"": 54, ""graph_assembly_ms"": 0.069045, ""internal_candidates_ms"": 0.033049, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.04231, ""threads_used"": 4, ""total_ms"": 0.158629}",0.001424524001777172,0.04580332900513895,0.17960727200261317,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,63,cpp,cpp,4,1,1,connected,0.0005059849936515093,0.001108255994040519,0.0016142409876920283,95,113,32,"{""adapter_wall_ms"": 0.4772889951709658, ""backend"": ""cpp"", ""bridge_accepted_count"": 32, ""bridge_candidate_count"": 41, ""bridge_candidates_ms"": 0.012533, ""bridge_rejected_collision"": 9, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 46, ""convex_pair_rejected_broad_phase"": 10, ""convex_pair_total"": 56, ""graph_assembly_ms"": 0.095025, ""internal_candidates_ms"": 0.031315, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 20, ""obstacle_pair_rejected_broad_phase"": 71, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.045035, ""threads_used"": 4, ""total_ms"": 0.189134}",0.0013038509932812303,0.05834398799925111,0.24156660999869928,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,64,cpp,cpp,4,1,0,disconnected_frontier,0.00044345398782752454,0.0007291230140253901,0.0011725770018529147,76,86,24,"{""adapter_wall_ms"": 0.4167970037087798, ""backend"": ""cpp"", ""bridge_accepted_count"": 24, ""bridge_candidate_count"": 28, ""bridge_candidates_ms"": 0.010323, ""bridge_rejected_collision"": 4, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 36, ""convex_pair_rejected_broad_phase"": 18, ""convex_pair_total"": 54, ""graph_assembly_ms"": 0.080499, ""internal_candidates_ms"": 0.034696, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 18, ""obstacle_pair_rejected_broad_phase"": 73, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.053737, ""threads_used"": 4, ""total_ms"": 0.18444000000000002}",0.0015413610090035945,0.03035392297897488,0.11465383297763765,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,65,cpp,cpp,4,1,1,connected,0.000395365001168102,0.0008166219922713935,0.0012119869934394956,73,79,20,"{""adapter_wall_ms"": 0.36800099769607186, ""backend"": ""cpp"", ""bridge_accepted_count"": 20, ""bridge_candidate_count"": 24, ""bridge_candidates_ms"": 0.00779, ""bridge_rejected_collision"": 4, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 29, ""convex_pair_rejected_broad_phase"": 11, ""convex_pair_total"": 40, ""graph_assembly_ms"": 0.073255, ""internal_candidates_ms"": 0.033383, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 15, ""obstacle_pair_rejected_broad_phase"": 76, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.044425, ""threads_used"": 4, ""total_ms"": 0.163036}",0.0014994269877206534,0.05409578699618578,0.22505167502094992,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,66,cpp,cpp,4,1,1,connected,0.00043963498319499195,0.0007221440027933568,0.0011617789859883487,75,82,21,"{""adapter_wall_ms"": 0.4124149854760617, ""backend"": ""cpp"", ""bridge_accepted_count"": 21, ""bridge_candidate_count"": 27, ""bridge_candidates_ms"": 0.009369, ""bridge_rejected_collision"": 6, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 32, ""convex_pair_rejected_broad_phase"": 10, ""convex_pair_total"": 42, ""graph_assembly_ms"": 0.067823, ""internal_candidates_ms"": 0.032494, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 16, ""obstacle_pair_rejected_broad_phase"": 75, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.05581, ""threads_used"": 4, ""total_ms"": 0.1698}",0.0015639160119462758,0.049992305983323604,0.21143544098595157,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,67,cpp,cpp,4,1,0,disconnected_frontier,0.00047476100735366344,0.0008045700087677687,0.0012793310161214322,81,93,25,"{""adapter_wall_ms"": 0.4457930044736713, ""backend"": ""cpp"", ""bridge_accepted_count"": 25, ""bridge_candidate_count"": 30, ""bridge_candidates_ms"": 0.010095, ""bridge_rejected_collision"": 5, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 31, ""convex_pair_rejected_broad_phase"": 23, ""convex_pair_total"": 54, ""graph_assembly_ms"": 0.084021, ""internal_candidates_ms"": 0.03582, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.055023999999999997, ""threads_used"": 4, ""total_ms"": 0.19000499999999998}",0.0016967679839581251,0.02947153101558797,0.12268183499691077,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,68,cpp,cpp,4,1,1,connected,0.00048606799100525677,0.0009022000012919307,0.0013882679922971874,85,99,27,"{""adapter_wall_ms"": 0.44863400398753583, ""backend"": ""cpp"", ""bridge_accepted_count"": 27, ""bridge_candidate_count"": 35, ""bridge_candidates_ms"": 0.012158, ""bridge_rejected_collision"": 8, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 41, ""convex_pair_rejected_broad_phase"": 15, ""convex_pair_total"": 56, ""graph_assembly_ms"": 0.089328, ""internal_candidates_ms"": 0.035005, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 20, ""obstacle_pair_rejected_broad_phase"": 71, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.051672, ""threads_used"": 4, ""total_ms"": 0.193437}",0.0017026890127453953,0.05400314199505374,0.23412961399299093,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,69,cpp,cpp,4,1,1,connected,0.0005368959973566234,0.0009193450096063316,0.001456241006962955,92,108,30,"{""adapter_wall_ms"": 0.5060170078650117, ""backend"": ""cpp"", ""bridge_accepted_count"": 30, ""bridge_candidate_count"": 41, ""bridge_candidates_ms"": 0.012715, ""bridge_rejected_collision"": 11, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 46, ""convex_pair_rejected_broad_phase"": 12, ""convex_pair_total"": 58, ""graph_assembly_ms"": 0.115531, ""internal_candidates_ms"": 0.034402, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 20, ""obstacle_pair_rejected_broad_phase"": 71, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.07597100000000001, ""threads_used"": 4, ""total_ms"": 0.244179}",0.0014578789996448904,0.05811357399215922,0.23348686698591337,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,70,cpp,cpp,4,1,1,connected,0.0004691799986176193,0.0010654829966370016,0.001534662995254621,86,101,28,"{""adapter_wall_ms"": 0.4437970055732876, ""backend"": ""cpp"", ""bridge_accepted_count"": 28, ""bridge_candidate_count"": 39, ""bridge_candidates_ms"": 0.011875, ""bridge_rejected_collision"": 11, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 45, ""convex_pair_rejected_broad_phase"": 11, ""convex_pair_total"": 56, ""graph_assembly_ms"": 0.088655, ""internal_candidates_ms"": 0.032416, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.044177999999999995, ""threads_used"": 4, ""total_ms"": 0.18169}",0.001482736988691613,0.06406357098603621,0.2738395170017611,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,71,cpp,cpp,4,1,0,disconnected_frontier,0.00046299598761834204,0.0007191000040620565,0.0011820959916803986,90,111,33,"{""adapter_wall_ms"": 0.439046008978039, ""backend"": ""cpp"", ""bridge_accepted_count"": 33, ""bridge_candidate_count"": 42, ""bridge_candidates_ms"": 0.01365, ""bridge_rejected_collision"": 9, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 48, ""convex_pair_rejected_broad_phase"": 22, ""convex_pair_total"": 70, ""graph_assembly_ms"": 0.106248, ""internal_candidates_ms"": 0.033222, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 23, ""obstacle_pair_rejected_broad_phase"": 68, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.04321, ""threads_used"": 4, ""total_ms"": 0.201809}",0.00128376399516128,0.025982905994169414,0.09657079400494695,0,1,0,0,1,0,0,0.02,0.01,10,1.0
nonconvex,72,cpp,cpp,4,1,1,connected,0.00042022400884889066,0.0007188829767983407,0.0011391069856472313,72,77,19,"{""adapter_wall_ms"": 0.3941349859815091, ""backend"": ""cpp"", ""bridge_accepted_count"": 19, ""bridge_candidate_count"": 25, ""bridge_candidates_ms"": 0.010271, ""bridge_rejected_collision"": 6, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 36, ""convex_pair_rejected_broad_phase"": 20, ""convex_pair_total"": 56, ""graph_assembly_ms"": 0.061467, ""internal_candidates_ms"": 0.032019, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 19, ""obstacle_pair_rejected_broad_phase"": 72, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.043055, ""threads_used"": 4, ""total_ms"": 0.151501}",0.0019732889777515084,0.03645784698892385,0.23076056499849074,1,1,0,1,1,0,0,0.02,0.01,10,1.0
nonconvex,73,cpp,cpp,4,1,1,connected,0.00045626700739376247,0.0009126269724220037,0.0013688939798157662,77,87,24,"{""adapter_wall_ms"": 0.42894299258477986, ""backend"": ""cpp"", ""bridge_accepted_count"": 24, ""bridge_candidate_count"": 27, ""bridge_candidates_ms"": 0.010215, ""bridge_rejected_collision"": 3, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 32, ""convex_pair_rejected_broad_phase"": 12, ""convex_pair_total"": 44, ""graph_assembly_ms"": 0.082422, ""internal_candidates_ms"": 0.035719, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 16, ""obstacle_pair_rejected_broad_phase"": 75, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.046428, ""threads_used"": 4, ""total_ms"": 0.179039}",0.0013924480008427054,0.05387435099692084,0.23389181602397002,1,1,1,1,1,0,0,0.02,0.01,10,1.0
nonconvex,74,cpp,cpp,4,1,1,connected,0.0005528000183403492,0.0007676259847357869,0.0013204260030761361,82,94,26,"{""adapter_wall_ms"": 0.5083869909867644, ""backend"": ""cpp"", ""bridge_accepted_count"": 26, ""bridge_candidate_count"": 33, ""bridge_candidates_ms"": 0.010845, ""bridge_rejected_collision"": 7, ""bridge_rejected_duplicate"": 0, ""convex_pair_evaluated"": 38, ""convex_pair_rejected_broad_phase"": 14, ""convex_pair_total"": 52, ""graph_assembly_ms"": 0.100602, ""internal_candidates_ms"": 0.040799, ""internal_pair_evaluated"": 10, ""internal_pair_total"": 10, ""obstacle_pair_candidates"": 18, ""obstacle_pair_rejected_broad_phase"": 73, ""obstacle_pair_total"": 91, ""preprocess_ms"": 0.049819, ""threads_used"": 4, ""total_ms"": 0.207202}",0.0013150059967301786,0.05604036498698406,0.23461288498947397,1,1,1,1,1,0,0,0.02,0.01,10,1.0
